Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
"VTP-B","2113","JSC-1","1327769","DLBC","blood","B_cell_lymphoma","2.1475096700113854",".98493212195845736","1",".074472984701737882","-.92639667871089149","GDSC2"
"VTP-B","2113","KARPAS-1106P","1327773","DLBC","blood","B_cell_lymphoma","2.3559004997413306",".98936258467866989","1",".071123704532332924","-.67312014121379793","GDSC2"
"VTP-B","2113","RC-K8","1330995","DLBC","blood","B_cell_lymphoma","3.2175928010693706",".98450523994444861","1",".05152747681257884",".37417374763483746","GDSC2"
"VTP-B","2113","SLVL","1331032","DLBC","blood","B_cell_lymphoma","2.3878348492109107",".97950447730852941","1",".070909917158315267","-.63430738984964741","GDSC2"
"VTP-B","2113","SU-DHL-10","1331033","DLBC","blood","B_cell_lymphoma","1.7050225946154978",".99316229092924369","1",".05570807826164334","-1.4641919093778069","GDSC2"
"VTP-B","2113","SU-DHL-5","1331036","DLBC","blood","B_cell_lymphoma","1.4744575645421365",".99602520309520548","1",".051393030955417134","-1.7444187915327021","GDSC2"
"VTP-B","2113","SU-DHL-6","1331037","DLBC","blood","B_cell_lymphoma","1.886638640265683",".99335577202798797","1",".024476955125235355","-1.2434572289899826","GDSC2"
"VTP-B","2113","SU-DHL-8","1331038","DLBC","blood","B_cell_lymphoma","1.8733295883012335",".99530672254908381","1",".041369608635549962","-1.2596329436473548","GDSC2"
"VTP-B","2113","TK","1331045","DLBC","blood","B_cell_lymphoma","2.2941458294865811",".99298899187050715","1",".023472236924509993","-.74817627049101698","GDSC2"
"VTP-B","2113","VAL","1331048","DLBC","blood","B_cell_lymphoma","2.7060361978432717",".98508775997486142","1",".033603293479250236","-.24756803134260219","GDSC2"
"VTP-B","2113","WSU-DLCL2","1331050","DLBC","blood","B_cell_lymphoma","2.1120131624042568",".99200953441100237","1",".025802395569350694","-.96953884841012206","GDSC2"
"PBD-288","2145","DB","906832","DLBC","blood","B_cell_lymphoma","-1.8610347984658504",".49782483098490782","5",".060434578078893304","-1.1308381831345298","GDSC2"
"PBD-288","2145","KARPAS-422","907274","DLBC","blood","B_cell_lymphoma","-.61734082782728206",".65431454414676826","5",".11180843819484163","-.34648059037772122","GDSC2"
"PBD-288","2145","TUR","909773","DLBC","blood","B_cell_lymphoma","-3.3997427382709073",".28306141953181974","5",".067153846564677419","-2.1012515517879189","GDSC2"
"PBD-288","2145","BC-1","910919","DLBC","blood","B_cell_lymphoma","-2.697030348209041",".38174270595169479","5",".082690388255762637","-1.658073558100043","GDSC2"
"PBD-288","2145","SCC-3","910930","DLBC","blood","B_cell_lymphoma","-2.4196380627598248",".41893199216428234","5",".075211668304339285","-1.4831312086147079","GDSC2"
"PBD-288","2145","A4-Fuk","910934","DLBC","blood","B_cell_lymphoma","-2.9546079134548053",".3512630624372618","5",".095531541602448991","-1.8205194039383039","GDSC2"
"PBD-288","2145","A3-KAW","910935","DLBC","blood","B_cell_lymphoma","-2.0816592712095447",".46642974101373136","5",".059291117950747659","-1.2699789078062376","GDSC2"
"PBD-288","2145","GRANTA-519","1303897","DLBC","blood","B_cell_lymphoma",".74654071345975459",".79745696624322793","5",".089937103312338673",".51367541888561652","GDSC2"
"PBD-288","2145","JSC-1","1327769","DLBC","blood","B_cell_lymphoma","-1.7461414092281615",".51337605133457287","5",".041366374751686072","-1.0583786357429199","GDSC2"
"PBD-288","2145","KARPAS-1106P","1327773","DLBC","blood","B_cell_lymphoma","-.93054842675888705",".62475607084118834","5",".11340628026222813","-.54401050057339206","GDSC2"
"PBD-288","2145","RC-K8","1330995","DLBC","blood","B_cell_lymphoma","-.71804789498241839",".6390827826426857","5",".073339152937917054","-.40999328291481202","GDSC2"
"PBD-288","2145","SLVL","1331032","DLBC","blood","B_cell_lymphoma","-1.6407616888683476",".5265308272475443","5",".07181322960499395","-.99191905184353812","GDSC2"
"PBD-288","2145","SU-DHL-10","1331033","DLBC","blood","B_cell_lymphoma","-1.818028957456391",".50374630736571036","5",".19818161358425149","-1.1037157891010987","GDSC2"
"PBD-288","2145","SU-DHL-5","1331036","DLBC","blood","B_cell_lymphoma","-1.2741645276084528",".58229480891583751","5",".10760408117912766","-.76071807016662851","GDSC2"
"PBD-288","2145","SU-DHL-6","1331037","DLBC","blood","B_cell_lymphoma","-2.3582887269395583",".42673403626538686","5",".061148589778561552","-1.4444401652413075","GDSC2"
"PBD-288","2145","SU-DHL-8","1331038","DLBC","blood","B_cell_lymphoma","-.95366840841772405",".62741123735939597","5",".098678567695387409","-.55859152579875027","GDSC2"
"PBD-288","2145","TK","1331045","DLBC","blood","B_cell_lymphoma","-.79162533053298978",".64669218564982855","5",".058419139215680212","-.45639619359229477","GDSC2"
"PBD-288","2145","VAL","1331048","DLBC","blood","B_cell_lymphoma","-1.9931337091748633",".4804584818536064","5",".037470845708275267","-1.2141486968586723","GDSC2"
"PBD-288","2145","WSU-DLCL2","1331050","DLBC","blood","B_cell_lymphoma","-1.9188710512863822",".48947147736600405","5",".10650027007932217","-1.1673136385981391","GDSC2"
"POMHEX","2148","DB","906832","DLBC","blood","B_cell_lymphoma","-.89880715771449105",".53251878727746293","10",".11952532921330432","-1.7338017210686112","GDSC2"
"POMHEX","2148","KARPAS-422","907274","DLBC","blood","B_cell_lymphoma","-.091204787711794813",".63393830142898877","10",".17056698423499586","-1.1020329816383423","GDSC2"
"POMHEX","2148","TUR","909773","DLBC","blood","B_cell_lymphoma","-.3430857425404546",".61415820868332949","10",".10768607065601998","-1.2990736531733498","GDSC2"
"POMHEX","2148","BC-1","910919","DLBC","blood","B_cell_lymphoma","-.041153956314916806",".65321167907800515","10",".11346774033271828","-1.0628793686308213","GDSC2"
"POMHEX","2148","SCC-3","910930","DLBC","blood","B_cell_lymphoma","1.3330707105765973",".83039393912414539","10",".059197310101830353",".012144947473073028","GDSC2"
"POMHEX","2148","A4-Fuk","910934","DLBC","blood","B_cell_lymphoma",".17011291156764627",".6759610124602744","10",".11045701131684375","-.89761016219560186","GDSC2"
"POMHEX","2148","A3-KAW","910935","DLBC","blood","B_cell_lymphoma",".10211456622910196",".67524028639466027","10",".086716105071923649","-.95080370212755239","GDSC2"
"POMHEX","2148","GRANTA-519","1303897","DLBC","blood","B_cell_lymphoma",".43485703708766138",".69249982202947424","10",".091671431508403053","-.69050692839653516","GDSC2"
"POMHEX","2148","JSC-1","1327769","DLBC","blood","B_cell_lymphoma",".23952439549608015",".68597113940131971","10",".088555331388660952","-.84331115648155897","GDSC2"
"POMHEX","2148","KARPAS-1106P","1327773","DLBC","blood","B_cell_lymphoma","-.37063735486084015",".60679579081494439","10",".15377644308122287","-1.3206266451301012","GDSC2"
"POMHEX","2148","RC-K8","1330995","DLBC","blood","B_cell_lymphoma",".2276164316046321",".66891953844657404","10",".13889411081017891","-.85262648245918848","GDSC2"
"POMHEX","2148","SLVL","1331032","DLBC","blood","B_cell_lymphoma",".065667811968102327",".65600942570769449","10",".06197133553351751","-.97931515881844799","GDSC2"
"POMHEX","2148","SU-DHL-10","1331033","DLBC","blood","B_cell_lymphoma","-.60632575219542373",".57794840119884716","10",".10729405484939199","-1.5050002517626735","GDSC2"
"POMHEX","2148","SU-DHL-5","1331036","DLBC","blood","B_cell_lymphoma","-.47395477880919701",".59772982276084685","10",".12209727836494585","-1.4014494870551666","GDSC2"
"POMHEX","2148","SU-DHL-6","1331037","DLBC","blood","B_cell_lymphoma","-.30914861923291254",".61969361966874836","10",".1241081059353733","-1.2725254229944019","GDSC2"
"POMHEX","2148","SU-DHL-8","1331038","DLBC","blood","B_cell_lymphoma","-.40038365827862837",".60750297036763645","10",".12379974376045035","-1.3438964934007342","GDSC2"
"POMHEX","2148","TK","1331045","DLBC","blood","B_cell_lymphoma","1.8415119533653659",".87978314547198122","10",".07962443565353608",".40988682511261865","GDSC2"
"POMHEX","2148","VAL","1331048","DLBC","blood","B_cell_lymphoma","-.5999482505118503",".57206368529719431","10",".12874182102309117","-1.5000112790342599","GDSC2"
"POMHEX","2148","WSU-DLCL2","1331050","DLBC","blood","B_cell_lymphoma","-.62767997072998272",".57363166102729546","10",".13106684379778619","-1.5217051652525284","GDSC2"
"CT7033-2","2149","DB","906832","DLBC","blood","B_cell_lymphoma",".019228652370481276",".64852878607102271","10",".081547941484816616","-1.155386383149211","GDSC2"
"CT7033-2","2149","KARPAS-422","907274","DLBC","blood","B_cell_lymphoma",".26902917699601281",".67747820070892717","10",".12961433783054779","-.95467777129208575","GDSC2"
"CT7033-2","2149","TUR","909773","DLBC","blood","B_cell_lymphoma","-.95227572970877727",".52818965734117862","10",".094219207718055628","-1.9359663928691457","GDSC2"
"CT7033-2","2149","BC-1","910919","DLBC","blood","B_cell_lymphoma","-.39948906900834552",".60435362895716072","10",".062442881188666914","-1.4918158311814163","GDSC2"
"CT7033-2","2149","SCC-3","910930","DLBC","blood","B_cell_lymphoma","-1.0414771863149972",".51546622485893234","10",".054179752483077895","-2.0076375815422143","GDSC2"
"CT7033-2","2149","A4-Fuk","910934","DLBC","blood","B_cell_lymphoma","-1.4230071324208438",".4631252635193801","10",".059377078569312604","-2.3141875616898604","GDSC2"
"CT7033-2","2149","A3-KAW","910935","DLBC","blood","B_cell_lymphoma","-1.1474851602418155",".50050114949715097","10",".090845366420645959","-2.0928123958246632","GDSC2"
"CT7033-2","2149","GRANTA-519","1303897","DLBC","blood","B_cell_lymphoma","3.6087970631868402",".94042498778311479","10",".063695574932855992","1.7287440404403884","GDSC2"
"CT7033-2","2149","JSC-1","1327769","DLBC","blood","B_cell_lymphoma","-.68992780882028426",".56278903949153891","10",".045636607650530507","-1.725176255001875","GDSC2"
"CT7033-2","2149","KARPAS-1106P","1327773","DLBC","blood","B_cell_lymphoma","-.00011063791570041617",".65639216584493199","10",".11573926895852321","-1.1709250298892859","GDSC2"
"CT7033-2","2149","RC-K8","1330995","DLBC","blood","B_cell_lymphoma",".78449580575765299",".73157010910999021","10",".13498500382302156","-.54051294248513049","GDSC2"
"CT7033-2","2149","SLVL","1331032","DLBC","blood","B_cell_lymphoma",".34723076226078842",".69030770920665296","10",".079427493746200548","-.89184471020444911","GDSC2"
"CT7033-2","2149","SU-DHL-10","1331033","DLBC","blood","B_cell_lymphoma","-.14730165201982645",".64316892555394889","10",".05454412581967695","-1.2891894096898007","GDSC2"
"CT7033-2","2149","SU-DHL-5","1331036","DLBC","blood","B_cell_lymphoma",".091059118793828941",".67887674737689807","10",".049931371909536983","-1.0976723602243512","GDSC2"
"CT7033-2","2149","SU-DHL-6","1331037","DLBC","blood","B_cell_lymphoma",".42356704345167423",".72132613218275865","10",".079364851974929221","-.83051037531814065","GDSC2"
"CT7033-2","2149","SU-DHL-8","1331038","DLBC","blood","B_cell_lymphoma","-.043678385713177385",".65812875447196895","10",".043257885381157914","-1.2059306496544222","GDSC2"
"CT7033-2","2149","TK","1331045","DLBC","blood","B_cell_lymphoma",".59617164615126916",".73921569023940459","10",".095506515639705997","-.69182679865264363","GDSC2"
"CT7033-2","2149","VAL","1331048","DLBC","blood","B_cell_lymphoma",".2974495064480337",".68540136660911122","10",".081880061906817597","-.9318427316884329","GDSC2"
"CT7033-2","2149","WSU-DLCL2","1331050","DLBC","blood","B_cell_lymphoma","-.20737156556620662",".63216783719289948","10",".060678780449375885","-1.3374541160203623","GDSC2"
"GSK-LSD1-2HCl ","2154","DB","906832","DLBC","blood","B_cell_lymphoma","1.7378427576766768",".96280215174248229","1",".11655954347090303","-.9378529643643021","GDSC2"
"GSK-LSD1-2HCl ","2154","KARPAS-422","907274","DLBC","blood","B_cell_lymphoma","3.0903338398024398",".9859602607021557","1",".031411662778142932",".48021550521266709","GDSC2"
"GSK-LSD1-2HCl ","2154","TUR","909773","DLBC","blood","B_cell_lymphoma","1.0172039798845935",".974934220760869","1",".12406097285202732","-1.6934329029286683","GDSC2"
"GSK-LSD1-2HCl ","2154","BC-1","910919","DLBC","blood","B_cell_lymphoma","1.3097081281958962",".97501424520482016","1",".065865217124012512","-1.3867462892995559","GDSC2"
"GSK-LSD1-2HCl ","2154","SCC-3","910930","DLBC","blood","B_cell_lymphoma",".50629686893419168",".95172058536098225","1",".070459675026742774","-2.2291120467664971","GDSC2"
"GSK-LSD1-2HCl ","2154","A4-Fuk","910934","DLBC","blood","B_cell_lymphoma",".40180576517083627",".92522531551826326","1",".15795603362405836","-2.3386695451902324","GDSC2"
"GSK-LSD1-2HCl ","2154","A3-KAW","910935","DLBC","blood","B_cell_lymphoma","1.8826930658923791",".99043168839928086","1",".061067649179938996","-.78597939003629547","GDSC2"
"GSK-LSD1-2HCl ","2154","GRANTA-519","1303897","DLBC","blood","B_cell_lymphoma","3.0678271024990131",".98248951749778457","1",".048265105675055091",".45661749784327482","GDSC2"
"GSK-LSD1-2HCl ","2154","JSC-1","1327769","DLBC","blood","B_cell_lymphoma","2.4673397391043661",".98896578770387866","1",".03167862729073765","-.17298531999635938","GDSC2"
"GSK-LSD1-2HCl ","2154","KARPAS-1106P","1327773","DLBC","blood","B_cell_lymphoma","2.4031862332850875",".98986583158134589","1",".028240449602133452","-.24024939664531894","GDSC2"
"GSK-LSD1-2HCl ","2154","RC-K8","1330995","DLBC","blood","B_cell_lymphoma","3.2677286170373625",".9850647787444069","1",".031712916902244578",".66621151183260785","GDSC2"
"GSK-LSD1-2HCl ","2154","SLVL","1331032","DLBC","blood","B_cell_lymphoma","2.7934129377390082",".98526504416951133","1",".055242163344911728",".16889798546036211","GDSC2"
"GSK-LSD1-2HCl ","2154","SU-DHL-10","1331033","DLBC","blood","B_cell_lymphoma","1.6674566699668718",".99277470554658642","1",".055983457338598358","-1.011651818195763","GDSC2"
"GSK-LSD1-2HCl ","2154","SU-DHL-5","1331036","DLBC","blood","B_cell_lymphoma","1.4635374572457489",".99594142065389124","1",".026454702075573412","-1.2254583339816425","GDSC2"
"GSK-LSD1-2HCl ","2154","SU-DHL-6","1331037","DLBC","blood","B_cell_lymphoma","1.4822010719540395",".98845271967775139","1",".028509440872715959","-1.2058897882840534","GDSC2"
"GSK-LSD1-2HCl ","2154","SU-DHL-8","1331038","DLBC","blood","B_cell_lymphoma",".97619337336164513",".98209098509260395","1",".021818585616048523","-1.7364319650274844","GDSC2"
"GSK-LSD1-2HCl ","2154","TK","1331045","DLBC","blood","B_cell_lymphoma","1.7861777423453471",".98728433890506107","1",".025508475746140957","-.88717439158702582","GDSC2"
"GSK-LSD1-2HCl ","2154","VAL","1331048","DLBC","blood","B_cell_lymphoma","1.6950624328070112",".96603815725940612","1",".040206980319294081","-.9827075520341757","GDSC2"
"GSK-LSD1-2HCl ","2154","WSU-DLCL2","1331050","DLBC","blood","B_cell_lymphoma","1.064031907260764",".97281019567178306","1",".16805701813607529","-1.644334459186314","GDSC2"
"5-azacytidine","2156","DB","906832","DLBC","blood","B_cell_lymphoma",".71810456600120587",".64923119648418226","20",".090143066729131791","-1.6322219729251093","GDSC2"
"5-azacytidine","2156","KARPAS-422","907274","DLBC","blood","B_cell_lymphoma","2.5105565968592662",".8384536108862255","20",".074630431804192793","-.34344259748512546","GDSC2"
"5-azacytidine","2156","TUR","909773","DLBC","blood","B_cell_lymphoma","2.5340892989284183",".88604782553983863","20",".04445521475963099","-.32652250112942077","GDSC2"
"5-azacytidine","2156","BC-1","910919","DLBC","blood","B_cell_lymphoma","1.0930999872391056",".71170410201245016","20",".050321197135245938","-1.362598933392787","GDSC2"
"5-azacytidine","2156","SCC-3","910930","DLBC","blood","B_cell_lymphoma",".69685529593581652",".66147765753928889","20",".10028667731003583","-1.6475002735613156","GDSC2"
"5-azacytidine","2156","A4-Fuk","910934","DLBC","blood","B_cell_lymphoma","2.2585587037040966",".83632130562157292","20",".029930979125517527","-.52462997754418428","GDSC2"
"5-azacytidine","2156","A3-KAW","910935","DLBC","blood","B_cell_lymphoma",".77177907635119603",".67203528751394925","20",".051176034450886344","-1.593629809377618","GDSC2"
"5-azacytidine","2156","GRANTA-519","1303897","DLBC","blood","B_cell_lymphoma","3.2488648723973426",".88634620967758604","20",".047054564976625572",".18740367446483311","GDSC2"
"5-azacytidine","2156","JSC-1","1327769","DLBC","blood","B_cell_lymphoma","1.7080765131627738",".78018829987953642","20",".031219152620360038","-.9204286273842367","GDSC2"
"5-azacytidine","2156","KARPAS-1106P","1327773","DLBC","blood","B_cell_lymphoma","2.1837364377867186",".83484160091719495","20",".035756041417212711","-.5784274524433265","GDSC2"
"5-azacytidine","2156","RC-K8","1330995","DLBC","blood","B_cell_lymphoma","3.7365456419615417",".91529880469730618","20",".038840166166779093",".53804787960552258","GDSC2"
"5-azacytidine","2156","SLVL","1331032","DLBC","blood","B_cell_lymphoma","2.3068130237142874",".82654853089483682","20",".061223852984209508","-.48993495009887833","GDSC2"
"5-azacytidine","2156","SU-DHL-10","1331033","DLBC","blood","B_cell_lymphoma",".59197459069185621",".64967810216991362","20",".061258624702656299","-1.7229098730780792","GDSC2"
"5-azacytidine","2156","SU-DHL-5","1331036","DLBC","blood","B_cell_lymphoma","-.90566490403781474",".43533889259840231","20",".081465465193183123","-2.7997179881203502","GDSC2"
"5-azacytidine","2156","SU-DHL-6","1331037","DLBC","blood","B_cell_lymphoma","1.3225088330982997",".74890612245395161","20",".045372407222929817","-1.1976531585564663","GDSC2"
"5-azacytidine","2156","SU-DHL-8","1331038","DLBC","blood","B_cell_lymphoma",".51997234607294973",".639809085816475","20",".037526156920559571","-1.7746797426493219","GDSC2"
"5-azacytidine","2156","TK","1331045","DLBC","blood","B_cell_lymphoma","3.1246884833339239",".92673706173138071","20",".03456692804054913",".098120409760151059","GDSC2"
"5-azacytidine","2156","VAL","1331048","DLBC","blood","B_cell_lymphoma","1.0703965627392258",".69503927591974013","20",".065496335364548561","-1.3789227762313019","GDSC2"
"5-azacytidine","2156","WSU-DLCL2","1331050","DLBC","blood","B_cell_lymphoma",".45341282626045371",".62769334540914734","20",".10299935275175819","-1.8225362737568633","GDSC2"
"A-366","2157","DB","906832","DLBC","blood","B_cell_lymphoma","4.2302104290873936",".96773452990154807","10",".068268528571900369","-.62776510056752866","GDSC2"
"A-366","2157","KARPAS-422","907274","DLBC","blood","B_cell_lymphoma","3.7731816947826871",".95270408893774339","10",".087402997308403452","-1.0716127350593161","GDSC2"
"A-366","2157","TUR","909773","DLBC","blood","B_cell_lymphoma","3.9579724694946292",".98855413402906878","10",".010557355370237298","-.89215148443012193","GDSC2"
"A-366","2157","BC-1","910919","DLBC","blood","B_cell_lymphoma","3.8021466824336208",".97955331597331596","10",".012648587189031968","-1.0434831224398622","GDSC2"
"A-366","2157","SCC-3","910930","DLBC","blood","B_cell_lymphoma","3.4927664839342465",".9771871299241579","10",".05002191545279052","-1.3439405312534523","GDSC2"
"A-366","2157","A4-Fuk","910934","DLBC","blood","B_cell_lymphoma","3.6919022874841683",".96729209048412823","10",".092183486995823641","-1.1505479746941396","GDSC2"
"A-366","2157","A3-KAW","910935","DLBC","blood","B_cell_lymphoma","3.2879921947143278",".97209063893045367","10",".056090588932242606","-1.542808954730742","GDSC2"
"A-366","2157","GRANTA-519","1303897","DLBC","blood","B_cell_lymphoma","4.1696196585265595",".95904972392474697","10",".12816888865162432","-.68660838145308223","GDSC2"
"A-366","2157","JSC-1","1327769","DLBC","blood","B_cell_lymphoma","4.7208142330328657",".98842188913739493","10",".044745248069625473","-.15131073017625318","GDSC2"
"A-366","2157","KARPAS-1106P","1327773","DLBC","blood","B_cell_lymphoma","3.8271369181195314",".97553064782384735","10",".050900355912079122","-1.0192136265372509","GDSC2"
"A-366","2157","RC-K8","1330995","DLBC","blood","B_cell_lymphoma","4.2418610619493125",".96138397766497274","10",".024182875874286986","-.6164504819277139","GDSC2"
"A-366","2157","SLVL","1331032","DLBC","blood","B_cell_lymphoma","4.9334096866523911",".98316993659794694","10",".034727795056584465",".055153288626170541","GDSC2"
"A-366","2157","SU-DHL-10","1331033","DLBC","blood","B_cell_lymphoma","3.0883927019836346",".97488953872791029","10",".080134363550111096","-1.7366518272780371","GDSC2"
"A-366","2157","SU-DHL-5","1331036","DLBC","blood","B_cell_lymphoma","3.7463490510809243",".99578532043376577","10",".045958798705648771","-1.0976715023539083","GDSC2"
"A-366","2157","SU-DHL-6","1331037","DLBC","blood","B_cell_lymphoma","4.1632105619639352",".99311279949550724","10",".036644699896738374","-.69283263418607044","GDSC2"
"A-366","2157","SU-DHL-8","1331038","DLBC","blood","B_cell_lymphoma","3.8161006425976036",".99188415434815491","10",".0270566108640512","-1.029931606428514","GDSC2"
"A-366","2157","TK","1331045","DLBC","blood","B_cell_lymphoma","4.6439946824345313",".99337106239449469","10",".02124440335838117","-.22591473919477714","GDSC2"
"A-366","2157","VAL","1331048","DLBC","blood","B_cell_lymphoma","3.5575498270537143",".95225902678148922","10",".03584724863320142","-1.2810255951897715","GDSC2"
"A-366","2157","WSU-DLCL2","1331050","DLBC","blood","B_cell_lymphoma","1.6086913949411183",".85895103897544067","10",".143273242979754","-3.1736772823282133","GDSC2"
"CPI-637","2158","DB","906832","DLBC","blood","B_cell_lymphoma","2.9262076270107942",".91836373405117078","10",".077496165121615446","-.85082755683133471","GDSC2"
"CPI-637","2158","KARPAS-422","907274","DLBC","blood","B_cell_lymphoma","2.3746215264634039",".88178165979573908","10",".052530912786912638","-1.2335951147611128","GDSC2"
"CPI-637","2158","TUR","909773","DLBC","blood","B_cell_lymphoma","1.154937084015335",".81245505359370551","10",".1670259645175331","-2.0799827141177425","GDSC2"
"CPI-637","2158","BC-1","910919","DLBC","blood","B_cell_lymphoma","1.2604548813148639",".81632957364926184","10",".057766547774260539","-2.0067597131204575","GDSC2"
"CPI-637","2158","SCC-3","910930","DLBC","blood","B_cell_lymphoma","1.8935984516814151",".88747321849336369","10",".14086570973832829","-1.5673961794715097","GDSC2"
"CPI-637","2158","A4-Fuk","910934","DLBC","blood","B_cell_lymphoma","1.815940112003394",".85972526056753251","10",".071683221902074851","-1.621286393532267","GDSC2"
"CPI-637","2158","A3-KAW","910935","DLBC","blood","B_cell_lymphoma",".65204768343358988",".74845395988882868","10",".036466506984116187","-2.4289576929622401","GDSC2"
"CPI-637","2158","GRANTA-519","1303897","DLBC","blood","B_cell_lymphoma","5.7594965398816216",".98682288929737871","10",".02817673396306928","1.1153044341902676","GDSC2"
"CPI-637","2158","JSC-1","1327769","DLBC","blood","B_cell_lymphoma","2.7080759276310968",".92797420673482423","10",".066732096118365669","-1.0021978284820898","GDSC2"
"CPI-637","2158","KARPAS-1106P","1327773","DLBC","blood","B_cell_lymphoma",".85574282335523388",".76453219899871816","10",".024772501401321055","-2.2876055247466209","GDSC2"
"CPI-637","2158","RC-K8","1330995","DLBC","blood","B_cell_lymphoma","2.7008406151546782",".89596841941230054","10",".09122977963702919","-1.007218699901274","GDSC2"
"CPI-637","2158","SLVL","1331032","DLBC","blood","B_cell_lymphoma","3.2469139179447017",".93794942028197215","10",".03637433140718381","-.62827669184096147","GDSC2"
"CPI-637","2158","SU-DHL-10","1331033","DLBC","blood","B_cell_lymphoma","1.461439414705161",".85492068192181625","10",".029422831107489156","-1.8672885427064192","GDSC2"
"CPI-637","2158","SU-DHL-5","1331036","DLBC","blood","B_cell_lymphoma","2.7281682873024793",".97342256180659381","10",".085154197422409372","-.98825494007930093","GDSC2"
"CPI-637","2158","SU-DHL-6","1331037","DLBC","blood","B_cell_lymphoma","1.9363298013574388",".89975971067366745","10",".03815793578297428","-1.5377431944773206","GDSC2"
"CPI-637","2158","SU-DHL-8","1331038","DLBC","blood","B_cell_lymphoma","1.5193864475093848",".86310424910154393","10",".14850699008768889","-1.8270767893396502","GDSC2"
"CPI-637","2158","TK","1331045","DLBC","blood","B_cell_lymphoma","4.6272809229227372",".9932383229674806","10",".025909747049697836",".32961493562743155","GDSC2"
"CPI-637","2158","VAL","1331048","DLBC","blood","B_cell_lymphoma","2.2371906274375317",".88062211896502862","10",".079273801289127116","-1.3289638877451002","GDSC2"
"CPI-637","2158","WSU-DLCL2","1331050","DLBC","blood","B_cell_lymphoma",".18957719023523492",".68639451659587736","10",".081187833383172578","-2.7498843825949959","GDSC2"
"UNC0379","2159","DB","906832","DLBC","blood","B_cell_lymphoma","1.7108935384557813",".83155526898085563","10",".086562139314679515","-1.234588455094368","GDSC2"
"UNC0379","2159","KARPAS-422","907274","DLBC","blood","B_cell_lymphoma","1.6733031320637271",".82583102522597374","10",".11771462136591239","-1.2605209263148791","GDSC2"
"UNC0379","2159","TUR","909773","DLBC","blood","B_cell_lymphoma","2.1978922121968871",".91666264842471601","10",".1124316217771348","-.89862297072312569","GDSC2"
"UNC0379","2159","BC-1","910919","DLBC","blood","B_cell_lymphoma","1.3049265757976065",".8212441559897361","10",".050395583855589919","-1.5146526413074966","GDSC2"
"UNC0379","2159","SCC-3","910930","DLBC","blood","B_cell_lymphoma","1.1693617648955537",".81165708348430321","10",".03451851800735329","-1.6081746564878014","GDSC2"
"UNC0379","2159","A4-Fuk","910934","DLBC","blood","B_cell_lymphoma",".97145151499162963",".77337761807359184","10",".096080021744404984","-1.7447068824592278","GDSC2"
"UNC0379","2159","A3-KAW","910935","DLBC","blood","B_cell_lymphoma",".76712722081500939",".7631941552695567","10",".085905846292580815","-1.8856639613246076","GDSC2"
"UNC0379","2159","GRANTA-519","1303897","DLBC","blood","B_cell_lymphoma","3.6571617040540927",".94227832901634678","10",".014266149943810614",".10808240260734238","GDSC2"
"UNC0379","2159","JSC-1","1327769","DLBC","blood","B_cell_lymphoma","1.7156009729071515",".85302330509429347","10",".087150069521081702","-1.2313409400992015","GDSC2"
"UNC0379","2159","KARPAS-1106P","1327773","DLBC","blood","B_cell_lymphoma","1.5345169806754286",".83927558340713526","10",".080048222997345639","-1.3562652457336584","GDSC2"
"UNC0379","2159","RC-K8","1330995","DLBC","blood","B_cell_lymphoma","1.8525446986173433",".83460863849944245","10",".085806762103150788","-1.1368676537832603","GDSC2"
"UNC0379","2159","SLVL","1331032","DLBC","blood","B_cell_lymphoma","1.4135124933197145",".80749727898378376","10",".051753726300848409","-1.4397425391998993","GDSC2"
"UNC0379","2159","SU-DHL-10","1331033","DLBC","blood","B_cell_lymphoma","1.7792497407164449",".88886062900222929","10",".057732577885858866","-1.1874316026416423","GDSC2"
"UNC0379","2159","SU-DHL-5","1331036","DLBC","blood","B_cell_lymphoma","1.6933524988750619",".89230369867906689","10",".02331136378708603","-1.2466894815999234","GDSC2"
"UNC0379","2159","SU-DHL-6","1331037","DLBC","blood","B_cell_lymphoma","1.0295248226849532",".80044912612738073","10",".085910028494415924","-1.7046438843439604","GDSC2"
"UNC0379","2159","SU-DHL-8","1331038","DLBC","blood","B_cell_lymphoma","3.4256275795302296",".98551302498224036","10",".055956743453072971","-.051645905678531806","GDSC2"
"UNC0379","2159","TK","1331045","DLBC","blood","B_cell_lymphoma","4.5406803060150027",".99250814059090675","10",".029743592650962044",".71759485318251415","GDSC2"
"UNC0379","2159","VAL","1331048","DLBC","blood","B_cell_lymphoma","1.5957394498323758",".82680495709584956","10",".065416191174174868","-1.3140297374791703","GDSC2"
"UNC0379","2159","WSU-DLCL2","1331050","DLBC","blood","B_cell_lymphoma","1.1070437887630171",".80354403938816255","10",".038471393226570859","-1.6511659214856469","GDSC2"
"AZD6482","2169","CRO-AP2","906807","DLBC","blood","B_cell_lymphoma","2.5361432986289052",".93313116636202675","10",".067358009547564809","-.61930678375805459","GDSC2"
"AZD6482","2169","DOHH-2","906842","DLBC","blood","B_cell_lymphoma","1.1780466903960036",".83555627427519474","10",".06684576374000771","-1.6014549114082737","GDSC2"
